time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453384703	7.99359	-6.31741	-2.52773	-2.6954	-0.336161	radar	0.376545	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.13439	-6.22564	-2.60687	-2.69696	-0.318529	lidar	0.401121	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.1951	-6.16179	-2.21774	-2.67597	-0.264214	radar	4.34003	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.31902	-6.06424	-2.33708	-2.66399	-0.237858	lidar	0.897054	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.48511	-5.9926	-2.69083	-2.69493	-0.268239	radar	2.88813	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.63402	-5.90755	-2.75406	-2.69887	-0.256559	lidar	0.175684	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.70552	-5.83663	-2.27867	-2.67175	-0.195063	radar	5.31341	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.83807	-5.73838	-2.37906	-2.65994	-0.171614	lidar	0.611205	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.91442	-5.67858	-2.1345	-2.64696	-0.139643	radar	1.93856	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.03261	-5.57684	-2.25427	-2.6259	-0.110736	lidar	0.985777	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.18979	-5.49736	-2.65779	-2.6498	-0.143245	radar	4.43986	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.33241	-5.39769	-2.72937	-2.64066	-0.125709	lidar	0.335358	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.39859	-5.31991	-2.26377	-2.60422	-0.0632368	radar	5.04496	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.52637	-5.21591	-2.36475	-2.58649	-0.0411143	lidar	0.519871	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.60945	-5.14843	-2.1239	-2.56993	-0.0123794	radar	1.77594	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.73155	-5.03555	-2.24675	-2.54455	0.0144872	lidar	0.773769	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.8103	-4.96113	-2.04242	-2.52233	0.0447886	radar	1.49202	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.92631	-4.8457	-2.16961	-2.49442	0.0709479	lidar	0.763072	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	9.99262	-4.7622	-1.9593	-2.46081	0.109946	radar	2.00183	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1109	-4.61515	-2.15848	-2.41475	0.150596	lidar	1.86466	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.1889	-4.51744	-2.09028	-2.38334	0.178876	radar	1.04341	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3147	-4.34436	-2.34221	-2.32973	0.223447	lidar	2.41159	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4453	-4.23714	-2.59581	-2.34405	0.185284	radar	2.0561	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5594	-4.07229	-2.74699	-2.30315	0.215686	lidar	1.06731	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6607	-3.94979	-2.75615	-2.28451	0.223891	radar	0.126553	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7659	-3.80487	-2.83168	-2.25904	0.237048	lidar	0.205465	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8033	-3.67906	-2.49354	-2.18614	0.320044	radar	5.10819	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.8832	-3.5307	-2.57709	-2.15184	0.336291	lidar	0.359607	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9931	-3.41466	-2.81356	-2.17322	0.279462	radar	3.37999	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0762	-3.24895	-2.93559	-2.13895	0.299397	lidar	0.623645	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1135	-3.10377	-2.70326	-2.06924	0.375137	radar	3.95151	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1822	-2.93493	-2.79333	-2.03309	0.390227	lidar	0.398745	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2316	-2.78706	-2.74851	-1.99085	0.418456	radar	0.628605	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2898	-2.61391	-2.83492	-1.95486	0.431087	lidar	0.321554	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2223	-2.45104	-2.41733	-1.78861	0.642162	radar	29.1485	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2362	-2.2996	-2.46344	-1.74114	0.653248	lidar	0.429497	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3201	-2.22668	-2.32639	-1.81161	0.488487	radar	20.0309	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3562	-2.04432	-2.49674	-1.77604	0.496733	lidar	0.554119	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.364	-1.89778	-2.49778	-1.7238	0.532628	radar	0.90478	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3782	-1.72665	-2.59643	-1.68597	0.540594	lidar	0.330862	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3227	-1.56913	-2.63819	-1.57144	0.667901	radar	10.0386	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3131	-1.40735	-2.72302	-1.53042	0.674803	lidar	0.3185	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2664	-1.23121	-2.86653	-1.44513	0.746689	radar	3.1186	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2272	-1.11082	-2.75921	-1.39517	0.755224	lidar	0.47666	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1093	-0.897112	-3.28226	-1.25615	0.907577	radar	16.831	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0395	-0.737798	-3.29754	-1.20196	0.915327	lidar	0.354749	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9937	-0.605422	-3.05541	-1.17373	0.877522	radar	1.65635	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.9153	-0.490718	-2.95245	-1.11293	0.890891	lidar	0.416047	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8147	-0.331472	-3.16414	-1.04369	0.923973	radar	1.49695	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.713	-0.244312	-3.01274	-0.971097	0.94754	lidar	0.935315	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.5396	-0.0600055	-3.67989	-0.875171	1.02026	radar	9.58622	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.3973	0.00407143	-3.48176	-0.784914	1.05787	lidar	1.82116	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3154	0.0831415	-3.00154	-0.741203	1.03083	radar	3.61984	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.1875	0.108442	-2.83342	-0.648869	1.07004	lidar	1.72416	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.038	0.195561	-2.99702	-0.578128	1.08606	radar	1.09702	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.89421	0.202794	-2.86964	-0.479292	1.12841	lidar	1.9045	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.74035	0.256855	-2.92647	-0.405466	1.14177	radar	0.711027	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.58654	0.232634	-2.82589	-0.295962	1.19164	lidar	2.49308	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.4293	0.26017	-2.84748	-0.220904	1.20164	radar	0.447346	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.27151	0.251284	-2.82236	-0.130602	1.22706	lidar	0.628509	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.12079	0.258106	-2.76405	-0.0576555	1.2324	radar	0.135992	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.9654	0.261476	-2.77101	0.0110946	1.23305	lidar	0.0173267	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.87101	0.239638	-2.23909	0.0915087	1.24672	radar	3.88822	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.75127	0.234582	-2.23585	0.152664	1.2392	lidar	0.0555117	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.53923	0.227599	-3.06744	0.194899	1.20926	radar	9.89222	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.37196	0.205905	-3.06955	0.249637	1.19682	lidar	0.148599	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.21859	0.165226	-2.92976	0.315633	1.19786	radar	0.753502	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.06713	0.148042	-2.90726	0.354064	1.16962	lidar	0.618779	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.9197	0.101512	-2.85154	0.410383	1.16172	radar	0.473092	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.77425	0.0648035	-2.83157	0.452155	1.13894	lidar	0.434475	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.62815	0.0082866	-2.95792	0.496695	1.11852	radar	0.816998	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.48475	-0.0398833	-2.9249	0.534399	1.09429	lidar	0.497151	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.31407	-0.0920897	-3.27098	0.547485	1.04413	radar	3.46076	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.17989	-0.120668	-3.18183	0.560802	1.00444	lidar	1.39974	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.08904	-0.194155	-2.72417	0.630376	1.02921	radar	4.04602	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.97195	-0.246027	-2.65838	0.662278	1.00396	lidar	0.617013	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.86617	-0.324358	-2.57617	0.712634	1.00036	radar	0.234901	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.76472	-0.398349	-2.53286	0.75543	0.987785	lidar	0.17605	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.67566	-0.4884	-2.47169	0.809838	0.9891	radar	0.134208	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.5792	-0.584005	-2.47032	0.859088	0.983924	lidar	0.0778575	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.53963	-0.704654	-2.13145	0.964052	1.05333	radar	4.60015	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.46572	-0.844473	-2.24348	1.04002	1.07202	lidar	0.610682	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.41383	-0.976552	-2.28687	1.11708	1.10003	radar	0.760143	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.35524	-1.13458	-2.44661	1.19182	1.12017	lidar	1.03034	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.30971	-1.26342	-2.50289	1.24793	1.11699	radar	0.385056	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.26821	-1.39747	-2.55226	1.30613	1.11922	lidar	0.0786416	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.26206	-1.5899	-2.72773	1.4291	1.21434	radar	4.73982	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24382	-1.73418	-2.75778	1.49018	1.21429	lidar	0.0279443	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.26736	-1.95436	-3.07815	1.61313	1.29613	radar	4.31412	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29489	-2.10015	-2.99968	1.6917	1.30473	lidar	0.306297	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.31301	-2.19634	-2.60882	1.7441	1.26923	radar	2.9222	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.34685	-2.33614	-2.60688	1.8168	1.27203	lidar	0.027085	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.36586	-2.44994	-2.37814	1.8714	1.24814	radar	1.33728	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.3915	-2.61709	-2.49119	1.92124	1.22584	lidar	0.97521	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.4467	-2.78869	-2.72813	1.98365	1.22306	radar	0.947784	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49364	-2.96093	-2.80912	2.02981	1.19929	lidar	0.803114	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.54832	-3.09445	-2.67306	2.08333	1.18244	radar	0.71549	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.60364	-3.25312	-2.7315	2.12433	1.1565	lidar	0.748829	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.67031	-3.37614	-2.56762	2.17769	1.14214	radar	0.967252	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.72867	-3.52963	-2.62477	2.20909	1.10892	lidar	1.12398	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.80092	-3.65699	-2.57437	2.25374	1.09082	radar	0.796282	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.85851	-3.81695	-2.63312	2.26969	1.04514	lidar	2.00545	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.92314	-3.92846	-2.44877	2.30741	1.02329	radar	1.55592	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.97731	-4.08585	-2.50281	2.31236	0.970666	lidar	2.55699	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.09291	-4.23901	-2.88952	2.34955	0.955665	radar	2.84256	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.16695	-4.40544	-2.92569	2.35121	0.90397	lidar	2.25957	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.24383	-4.51653	-2.68147	2.38011	0.881634	radar	1.92162	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.29747	-4.68371	-2.70908	2.36364	0.816293	lidar	3.40582	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.36099	-4.77738	-2.45026	2.38589	0.796074	radar	1.9508	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.40389	-4.91241	-2.46144	2.3727	0.74326	lidar	2.43662	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.51732	-5.04832	-3.00215	2.39408	0.72998	radar	6.16893	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.58145	-5.20438	-3.01406	2.37588	0.675072	lidar	2.52588	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.63578	-5.28758	-2.39185	2.394	0.653198	radar	6.83861	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.68827	-5.43027	-2.40409	2.37702	0.60022	lidar	2.2033	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.78823	-5.55197	-2.7311	2.39482	0.586415	radar	3.58493	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.8625	-5.70512	-2.74989	2.37902	0.538409	lidar	1.75129	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.91956	-5.78685	-2.21259	2.39197	0.519953	radar	4.87852	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.96976	-5.91865	-2.22392	2.37258	0.472521	lidar	1.73099	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.08182	-6.04491	-2.66831	2.38755	0.462713	radar	3.33694	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.15119	-6.20298	-2.69284	2.36011	0.410541	lidar	2.07985	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.26951	-6.33588	-2.92139	2.37297	0.401575	radar	1.15498	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.34637	-6.504	-2.94485	2.34298	0.349924	lidar	1.83737	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.40513	-6.59203	-2.37934	2.34598	0.33156	radar	5.04402	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.44922	-6.73389	-2.38262	2.31305	0.281195	lidar	1.78759	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.52896	-6.84346	-2.45731	2.31676	0.269969	radar	0.847367	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.57066	-7.0045	-2.47869	2.2716	0.211325	lidar	2.43173	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.68111	-7.14549	-2.87215	2.27832	0.208403	radar	2.49088	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.74457	-7.32386	-2.90827	2.2377	0.157316	lidar	1.80792	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.80272	-7.42809	-2.42727	2.22933	0.137213	radar	4.21937	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.85195	-7.56771	-2.44127	2.20182	0.102919	lidar	0.788177	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.95397	-7.71232	-2.87404	2.20651	0.10427	radar	3.04591	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.02005	-7.87323	-2.8963	2.1801	0.0728046	lidar	0.648869	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.10431	-8.00724	-2.94957	2.17739	0.0667785	radar	0.478022	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.15063	-8.16575	-2.96932	2.1422	0.0288107	lidar	0.95582	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.18678	-8.26188	-2.33722	2.12428	0.00404818	radar	6.66181	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.22306	-8.39867	-2.35183	2.09458	-0.0252675	lidar	0.597716	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.29717	-8.53216	-2.5667	2.09208	-0.0249862	radar	0.734503	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.33379	-8.68856	-2.59284	2.05637	-0.0584769	lidar	0.774173	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.40006	-8.82605	-2.67669	2.04973	-0.0610874	radar	0.210643	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.43315	-8.98726	-2.70033	2.01318	-0.093497	lidar	0.718318	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.49743	-9.1275	-2.87603	2.00874	-0.0913452	radar	0.571481	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.52416	-9.29391	-2.91427	1.96942	-0.125498	lidar	0.791407	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.57713	-9.43833	-2.85922	1.9574	-0.131264	radar	0.118872	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.6106	-9.60635	-2.88426	1.92673	-0.154387	lidar	0.342146	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.65947	-9.74697	-2.94053	1.91802	-0.154562	radar	0.119117	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.68418	-9.90558	-2.96499	1.88833	-0.176267	lidar	0.315642	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.71191	-10.0252	-2.75351	1.87072	-0.187987	radar	0.925535	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.7507	-10.1556	-2.75078	1.86116	-0.188105	lidar	0.00289737	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.77228	-10.268	-2.38027	1.83948	-0.204291	radar	2.40891	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.7921	-10.4111	-2.4077	1.81441	-0.217996	lidar	0.144701	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.83994	-10.5772	-2.73029	1.80916	-0.207886	radar	1.74656	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.8662	-10.7324	-2.74591	1.78998	-0.215552	lidar	0.0452608	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.88206	-10.8503	-2.55149	1.76956	-0.228416	radar	0.722303	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88879	-10.9974	-2.59074	1.74098	-0.245493	lidar	0.25154	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.90699	-11.1286	-2.66022	1.72837	-0.244291	radar	0.450161	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89989	-11.2892	-2.71375	1.69128	-0.269033	lidar	0.494234	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91601	-11.436	-2.82632	1.67933	-0.265258	radar	0.336269	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.90274	-11.6003	-2.87235	1.64274	-0.288453	lidar	0.399827	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.86679	-11.683	-2.11332	1.58449	-0.347309	radar	10.977	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.83355	-11.8214	-2.16207	1.53881	-0.373388	lidar	0.523009	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.82541	-11.9444	-2.14225	1.5142	-0.378291	radar	0.280569	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.76863	-12.0963	-2.22351	1.45453	-0.416133	lidar	1.13163	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.74678	-12.2226	-2.25375	1.4277	-0.419416	radar	0.195753	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.67449	-12.3879	-2.36586	1.36269	-0.460237	lidar	1.31388	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.61429	-12.4569	-1.84856	1.29014	-0.5219	radar	6.13154	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.51941	-12.5982	-1.98554	1.2127	-0.568845	lidar	1.8278	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.45275	-12.6231	-1.39232	1.1228	-0.648781	radar	10.8658	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.31137	-12.7583	-1.65168	1.01173	-0.723664	lidar	5.45121	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.2347	-12.7976	-1.34925	0.917299	-0.792019	radar	6.22559	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	9.08775	-12.9197	-1.62515	0.809696	-0.852074	lidar	4.009	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	9.003	-12.9782	-1.5986	0.733645	-0.886643	radar	1.31163	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.81596	-13.1068	-1.97236	0.62395	-0.942694	lidar	4.65788	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.61187	-13.1384	-2.05695	0.389166	-1.17926	radar	26.5489	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.44101	-13.1975	-2.27536	0.298344	-1.20709	lidar	2.11933	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.33458	-13.2218	-2.18091	0.244495	-1.18662	radar	1.44602	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.13654	-13.2736	-2.42719	0.165449	-1.19483	lidar	2.04916	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.97071	-13.2949	-2.59407	0.0823317	-1.21903	radar	0.706154	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.76814	-13.3099	-2.76364	0.00925333	-1.22079	lidar	1.44273	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.63554	-13.31	-2.71161	-0.0456243	-1.21121	radar	0.219956	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.455	-13.3033	-2.83303	-0.105814	-1.20765	lidar	0.930052	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.26693	-13.2683	-3.05482	-0.189185	-1.23166	radar	1.06238	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.09185	-13.2216	-3.08107	-0.263368	-1.2364	lidar	0.295902	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.95466	-13.1812	-2.83928	-0.323374	-1.21979	radar	1.51239	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.75394	-13.1474	-2.97041	-0.367243	-1.19628	lidar	0.737261	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.61321	-13.0962	-2.9783	-0.42247	-1.19214	radar	0.123507	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.43872	-13.043	-3.06606	-0.464961	-1.17473	lidar	0.478924	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.3882	-13.0338	-2.06896	-0.502826	-1.12567	radar	16.368	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.23973	-12.9998	-2.16278	-0.535132	-1.09738	lidar	0.763997	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.08255	-12.9128	-2.6499	-0.590833	-1.09924	radar	3.25179	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
